#OTU ID,1-1,1-2,1-3,1-4,1-7,1-8,2-1,2-2,3-1,3-2,4-1,6-2,c-1,c-3
HM185848.1.1368,0,0,0,0,0,0,0,1,0,0,0,0,17,213
FJ479162.1.1489,0,0,0,0,0,0,0,1,0,0,0,0,2,1
EF208677.1.1468,0,0,0,0,0,0,0,1,0,1,0,0,1,0
JN518603.1.1471,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KP896615.1.1374,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JX644252.1.1459,0,0,0,0,0,0,0,1,0,0,0,0,1,0
AM902640.1.1486,0,0,0,0,0,0,0,1,0,0,0,0,0,1
EU385825.1.1474,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GU731341.1.1429,0,0,0,0,0,0,0,1,0,0,0,1,0,1
FPLL01008106.16.1511,0,0,0,0,0,0,0,2,0,0,0,0,0,0
KX934847.1.1308,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KF100804.1.1308,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HQ183998.1.1491,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GU220756.1.1516,0,0,0,0,0,0,0,1,0,0,0,0,1,0
FJ713032.1.1492,0,0,0,0,0,0,0,1,0,0,0,0,2,0
EF125444.1.1462,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JN503956.1.1324,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FPLP01011634.50.1534,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JQ928370.1.1382,0,0,0,0,0,0,0,2,0,0,0,0,0,0
EU132446.1.1422,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AB630874.1.1437,0,0,0,0,0,0,0,1,0,0,0,1,1,0
FPID01000156.6.1415,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CEOQ01046355.1.1325,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FJ232660.1.1343,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KC337220.1.1437,0,0,0,0,0,0,0,1,0,1,0,0,0,1
JX505155.1.1403,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KF550888.1.1491,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AF008130.1.1433,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KM585440.1.1439,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FPLS01054097.16.1547,0,0,0,0,0,0,0,1,0,0,0,1,0,0
FJ710724.1.1485,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KC432194.1.1296,0,0,0,0,0,0,0,1,0,0,0,0,0,4
FPLS01017600.9.1494,0,0,0,0,0,0,0,1,1,2,0,0,0,0
EU134063.1.1344,0,0,0,0,0,0,0,1,0,0,0,0,1,0
JN435494.1.1347,0,0,0,0,0,0,0,1,4,1,0,0,0,0
HM798800.1.1361,0,0,0,0,0,0,0,1,1,1,0,0,1,0
FJ478529.1.1524,0,0,0,0,0,0,0,2,0,0,0,0,2,0
JN463938.1.1317,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GU118227.1.1449,0,0,0,0,0,0,0,1,0,0,0,0,1,46
JN983642.1.1479,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FJ153017.1.1508,0,0,0,0,0,0,0,1,0,0,0,0,0,1
JF058935.1.1309,0,0,0,0,0,0,0,1,1,1,1,1,0,0
JX504291.1.1482,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KX936698.1.1483,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AB179521.1.1464,0,0,0,0,0,0,0,1,1,0,0,0,3,0
JN869034.1.1521,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JX227641.1.1517,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KX306824.8365.9836,0,0,0,0,0,0,0,1,0,0,1,0,0,0
MG792823.1.1448,0,0,0,0,0,0,0,1,0,0,0,0,0,0
EF630354.1.1408,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KU861980.1.1442,0,0,0,0,0,0,0,1,1,1,0,0,0,0
DQ158105.1.1489,0,0,0,0,0,0,0,1,0,0,1,0,0,0
HQ799824.1.1415,0,0,0,0,0,0,0,1,0,0,0,0,0,0
EU134910.1.1356,0,0,0,0,0,0,0,1,1,0,0,0,0,0
HM149215.1.1379,0,0,0,0,0,0,0,1,0,1,0,0,0,0
LN573518.1.1387,0,0,0,0,0,0,0,1,0,1,0,1,0,1
CP001701.3780830.3782308,0,0,0,0,0,0,0,1,0,1,1,0,0,0
JQ770045.1.1456,0,0,0,0,0,0,0,1,0,0,0,0,0,0
EF688363.1.1485,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LC124722.1.1446,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KJ206755.1.1478,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KP054187.1.1468,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JN038701.1.1511,0,0,0,0,0,0,0,1,0,0,0,0,20,2
KC755039.1.1493,0,0,0,0,0,0,0,1,0,1,0,1,0,0
KX239105.1.1506,0,0,0,0,0,0,0,1,0,2,0,0,4,1
JQ072687.1.1301,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HQ397124.1.1510,0,0,0,0,0,0,0,1,0,0,0,0,7,1
JQ278939.1.1440,0,0,0,0,0,0,0,1,0,0,0,0,0,1
DQ128741.1.1422,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HQ118867.1.1379,0,0,0,0,0,0,0,1,1,0,0,0,2,0
EU132316.1.1322,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LC094532.1.1424,0,0,0,0,0,0,0,1,2,0,0,0,0,2
FPLL01001274.16.1243,0,0,0,0,0,0,0,1,1,1,0,0,0,0
HQ114026.1.1479,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DQ793378.1.1390,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DQ808206.1.1397,0,0,0,0,0,0,0,1,0,0,0,0,0,0
X82558.1.1533,0,0,0,0,0,0,0,1,0,0,0,0,0,0
EU753637.1.1452,0,0,0,0,0,0,0,1,0,0,1,0,0,0
KX937930.1.1449,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KX505012.1.1472,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JN442371.1.1341,0,0,0,0,0,0,0,1,0,0,1,0,0,0
AJ583165.1.1384,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CP003653.2565005.2566485,0,0,0,0,0,0,0,1,0,0,0,0,0,0
EU680451.1.1460,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KX014113.1.1449,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GQ263500.1.1413,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FJ032617.1.1259,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FPLL01001509.10.1479,0,0,0,0,0,0,0,1,0,0,0,0,0,0
EU487873.1.1506,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HM066712.1.1464,0,0,0,0,0,0,0,1,0,0,0,1,0,0
JN431254.1.1333,0,0,0,0,0,0,0,1,0,0,1,0,0,0
LN570952.1.1349,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HQ802998.1.1423,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AY117435.1.1437,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AY947952.1.1434,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KM873633.1.1374,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HE574870.1.1319,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DQ814641.1.1256,0,0,0,0,0,0,0,1,1,0,0,0,0,1
JQ427130.1.1442,0,0,0,0,0,0,0,2,0,2,0,0,0,1
AB630396.1.1421,0,0,0,0,0,0,0,1,1,0,0,0,0,0
HQ343224.1.1465,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KY770095.1.1391,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LN570649.1.1366,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LC081115.1.1488,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AY963437.1.1523,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KF286124.1.1388,0,0,0,0,0,0,0,1,0,0,0,0,2,0
KU243272.1.1274,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FJ204425.1.1396,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FJ382305.1.1380,0,0,0,0,0,0,0,1,0,1,0,0,0,0
AB491846.1.1492,0,0,0,0,0,0,0,1,1,0,0,0,0,0
KF286112.1.1388,0,0,0,0,0,0,0,1,0,2,0,0,0,0
LN563845.1.1379,0,0,0,0,0,0,0,1,0,0,0,0,0,0
EU335367.1.1464,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HE653860.1.1407,0,0,0,0,0,0,0,1,0,0,0,0,16,10
EU134951.1.1287,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FR685075.1.1471,0,0,0,0,0,0,0,1,1,0,0,0,0,0
JF833774.1.1461,0,0,0,0,0,0,0,1,0,0,0,0,0,0
EU134917.1.1206,0,0,0,0,0,0,0,1,0,0,0,0,1,3
FJ203275.1.1387,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JN869071.1.1480,0,0,0,0,0,0,0,1,0,0,0,1,0,0
HM437975.1.1509,0,0,0,0,0,0,0,1,0,0,0,0,5,38
HQ697539.1.1446,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KM023874.1.1368,0,0,0,0,0,0,0,1,0,0,0,0,0,1
JN495892.1.1410,0,0,0,0,0,0,0,2,0,0,0,0,0,0
KF798844.1.1462,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KC192788.1.1382,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AB300073.1.1415,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DQ800516.1.1363,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HM268990.1.1323,0,0,0,0,0,0,0,1,0,1,0,0,0,0
HQ330640.1.1343,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GQ263831.1.1461,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KJ192065.1.1489,0,0,0,0,0,0,0,1,0,0,0,0,6,3
EF106409.1.1330,0,0,0,0,0,0,0,1,1,0,0,0,0,0
GU172187.1.1511,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KP091154.1.1485,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GQ388854.1.1446,0,0,0,0,0,0,0,1,0,0,0,1,0,0
KC554931.1.1540,0,0,0,0,0,0,0,1,0,0,2,1,6,15
JF021849.1.1307,0,0,0,0,0,0,0,1,0,0,0,0,1,0
HQ419207.1.1302,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JN825325.1.1451,0,0,0,0,0,0,0,1,1,0,0,0,0,0
HM269113.1.1366,0,0,0,0,0,0,0,1,0,0,0,0,0,2
JX504407.1.1484,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GQ259207.1.1412,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JN492898.1.1352,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KJ734901.1.1504,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KX177363.1.1454,0,0,0,0,0,0,0,1,1,0,0,0,0,0
FN820302.1.1493,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AB074191.1.1394,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KX752904.1.1469,0,0,0,0,0,0,0,1,0,1,0,0,1,0
MF040436.1.1449,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FJ203609.1.1409,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GQ449196.1.1391,0,0,0,0,0,0,0,1,1,0,0,0,0,0
FJ382047.1.1343,0,0,0,0,0,0,0,1,0,1,0,0,0,0
HQ827972.1.1496,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JN860316.1.1491,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HG938328.1.1212,0,0,0,0,0,0,0,1,0,0,0,0,0,0
EU283504.1.1355,0,0,0,0,0,0,0,1,0,1,0,0,0,0
AB630702.1.1418,0,0,0,0,0,0,0,1,0,0,0,0,1,0
AB255108.1.1489,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FN397673.1.1476,0,0,0,0,0,0,0,1,0,1,0,1,0,1
EU132424.1.1353,0,0,0,0,0,0,0,1,0,0,2,0,1,0
EF026996.1.1458,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JN003091.1.1280,0,0,0,0,0,0,0,1,1,0,1,0,0,0
KC683088.1.1481,0,0,0,0,0,0,0,1,1,1,0,0,0,0
JF309173.1.1491,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JX002422.1.1317,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DQ799608.1.1376,0,0,0,0,0,0,0,1,0,0,0,0,0,0
EU622979.1.1430,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JN441154.1.1257,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AB681018.1.1448,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GQ302593.1.1500,0,0,0,0,0,0,0,1,1,0,0,0,1,9
HQ385507.1.1390,0,0,0,0,0,0,0,1,0,0,0,1,0,0
DQ796466.1.1370,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JN091919.1.1529,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LT622869.1.1489,0,0,0,0,0,0,0,1,0,2,2,1,0,0
EU266871.1.1513,0,0,0,0,0,0,0,1,0,1,0,1,2,2
HQ762071.1.1439,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FQ659993.1.1318,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JN507902.1.1384,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HE589845.1.1475,0,0,0,0,0,0,0,1,0,0,0,0,1,0
JN438799.1.1338,0,0,0,0,0,0,0,1,1,0,0,0,0,0
JN437467.1.1376,0,0,0,0,0,0,0,1,0,0,0,0,0,0
EU466072.1.1394,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DQ026691.1.1412,0,0,0,0,0,0,0,1,0,0,0,0,0,0
EU458342.1.1361,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JN868949.1.1491,0,0,0,0,0,0,0,1,0,1,0,0,0,0
AF503281.1.1418,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AM230683.1.1468,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KX504507.1.1497,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AF391130.1.1435,0,0,0,0,0,0,0,1,0,0,0,1,0,0
AB558927.1.1443,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GQ093875.1.1315,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JX079311.1.1526,0,0,0,0,0,0,0,1,2,0,0,0,81,122
AM232817.1.1772,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JF320774.1.1617,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KP792476.1.1258,0,0,0,0,0,0,0,1,0,1,1,0,0,0
EU283490.1.1356,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FJ960368.1.1409,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FJ880764.1.1480,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KY190707.1.1459,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KT956996.1.1371,0,0,0,0,0,0,0,2,0,0,2,0,0,0
KC442670.1.1413,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KC682793.1.1431,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GQ263125.1.1479,0,0,0,0,0,0,0,1,0,0,0,0,24,17
KF842083.1.1384,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HE589851.1.1480,0,0,0,0,0,0,0,1,1,0,0,0,0,0
FJ873348.1.1338,0,0,0,0,0,0,0,1,0,0,1,0,0,0
FJ466155.1.1407,0,0,0,0,0,0,0,1,0,0,0,0,0,1
FJ203010.1.1452,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JF697460.1.1484,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AY297803.1.1417,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KF037665.1.1536,0,0,0,0,0,0,0,1,0,0,2,0,0,0
JN825307.1.1271,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HM303763.1.1311,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KF287742.1.1446,0,0,0,0,0,0,0,1,2,1,0,1,0,0
AB454508.1.1452,0,0,0,0,0,0,0,1,0,0,0,0,0,0
EU335440.1.1454,0,0,0,0,0,0,0,1,0,0,0,0,1,0
KY992624.1.1446,0,0,0,0,0,0,0,1,0,0,0,0,0,0
EF516430.1.1403,0,0,0,0,0,0,0,1,0,1,2,0,1,1
FJ214204.1.1459,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DQ302107.1.1476,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AY605175.1.1494,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HM069105.1.1511,0,0,0,0,0,0,0,1,0,1,0,0,5,0
JN441767.1.1335,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KC836051.1.1487,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FN667474.1.1468,0,0,0,0,0,0,0,1,0,0,0,1,0,0
JX504472.1.1480,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DQ521803.1.1481,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DQ659204.1.1342,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KX937871.1.1444,0,0,0,0,0,0,0,1,0,0,0,0,0,0
EU665141.1.1388,0,0,0,0,0,0,0,1,1,1,0,1,0,0
KF417653.1.1369,0,0,0,0,0,0,0,1,0,0,1,0,0,0
KC331416.1.1423,0,0,0,0,0,0,0,1,0,0,0,0,1,0
FJ482178.1.1333,0,0,0,0,0,0,0,1,0,1,0,1,0,0
KP411856.1.1469,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HQ121230.1.1334,0,0,0,0,0,0,0,1,0,1,0,0,0,0
AB331652.1.1497,0,0,0,0,0,0,0,1,1,1,0,0,0,1
EF111051.1.1235,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FJ652515.1.1347,0,0,0,0,0,0,0,1,0,0,0,0,0,1
HQ114125.1.1472,0,0,0,0,0,0,0,1,0,0,0,0,0,0
EU652631.1.1526,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JN479680.1.1392,0,0,0,0,0,0,0,1,0,0,0,0,0,0
EF612384.1.1500,0,0,0,0,0,0,0,1,0,0,0,0,7,6
KC331446.1.1519,0,0,0,0,0,0,0,1,1,1,0,0,0,2
JQ796679.1.1390,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KX172638.1.1440,0,0,0,0,0,0,0,1,0,0,0,0,1,2
MH281626.93022.94497,0,0,0,0,0,0,0,1,0,0,1,0,0,0
KJ589744.1.1454,0,0,0,0,0,0,0,1,0,0,0,0,0,0
EF688379.1.1523,0,0,0,0,0,0,0,1,0,0,1,0,2,0
LN570381.1.1322,0,0,0,0,0,0,0,1,0,0,0,0,1,0
AY862318.1.1412,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FJ377543.1.1460,0,0,0,0,0,0,0,1,2,0,0,0,0,0
EU665020.1.1457,0,0,0,0,0,0,0,1,0,0,0,0,2,1
FPLS01039594.12.1466,0,0,0,0,0,0,0,1,0,0,0,0,0,1
AM947560.1.1377,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JQ580004.1.1507,0,0,0,0,0,0,0,1,0,0,0,0,0,1
AY218772.1.1518,0,0,0,0,0,0,0,1,0,1,0,0,1,0
JX504337.1.1484,0,0,0,0,0,0,0,1,1,1,0,0,0,0
KC554346.1.1537,0,0,0,0,0,0,0,1,0,1,0,0,4,7
FJ382630.1.1348,0,0,0,0,0,0,0,1,0,0,1,0,0,0
JQ836689.1.1487,0,0,0,0,0,0,0,1,0,1,0,0,1,1
JF490044.1.1452,0,0,0,0,0,0,0,1,0,0,0,0,0,0
EU507304.1.1407,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CU918625.1.1374,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JX098361.1.1350,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AY792288.1.1401,0,0,0,0,0,0,0,1,0,2,0,0,0,0
GU935359.1.1864,0,0,0,0,0,0,0,1,0,1,0,0,0,0
HQ008596.1.1535,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JX983164.1.1307,0,0,0,0,0,0,0,1,0,2,0,0,0,0
HQ326289.1.1452,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DQ906083.1.1482,0,0,0,0,0,0,0,1,0,0,0,0,3,4
LN568603.1.1377,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HM346781.1.1216,0,0,0,0,0,0,0,1,1,0,0,0,0,0
AACY023432050.90.1593,0,0,0,0,0,0,0,1,1,1,3,0,0,0
KM982798.1.1431,0,0,0,0,0,0,0,1,0,0,0,0,0,0
EF106404.1.1333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
EF111052.1.1204,0,0,0,0,0,0,0,1,0,0,0,1,0,0
JQ825034.1.1510,0,0,0,0,0,0,0,1,0,0,0,0,1,4
L10941.1.1333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JQ427672.1.1489,0,0,0,0,0,0,0,1,0,0,6,0,14,15
HQ691918.1.1392,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DQ395362.1.1482,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AJ298579.1.1467,0,0,0,0,0,0,0,1,1,1,0,0,1,0
KC358593.1.1260,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DQ289909.1.1399,0,0,0,0,0,0,0,1,0,0,0,0,2,1
FJ479049.1.1506,0,0,0,0,0,0,0,1,0,2,2,0,2,8
FQ659907.2.1303,0,0,0,0,0,0,0,1,0,0,1,0,0,0
JN457288.1.1423,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JF266203.1.1334,0,0,0,0,0,0,0,1,0,0,1,0,0,0
EF471691.1.1485,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JQ867182.1.1476,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KJ192157.1.1467,0,0,0,0,0,0,0,1,1,0,0,0,5,0
LN563836.1.1315,0,0,0,0,0,0,0,1,1,0,0,0,0,0
JX984018.1.1268,0,0,0,0,0,0,0,1,0,0,0,0,0,1
HQ153844.1.1368,0,0,0,0,0,0,0,1,0,0,0,0,1,0
EU132434.1.1377,0,0,0,0,0,0,0,1,0,0,7,0,5,0
JN860361.1.1452,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KF037939.1.1477,0,0,0,0,0,0,0,1,0,0,28,0,0,0
FJ625358.1.1509,0,0,0,0,0,0,0,1,0,0,0,0,0,2
AF152106.1.1509,0,0,0,0,0,0,0,1,1,0,0,0,1,10
JQ183238.1.1313,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LN573854.1.1329,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JQ712928.1.1484,0,0,0,0,0,0,0,1,0,1,2,0,0,0
DQ655708.1.1460,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GQ263405.1.1443,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KH180965.1.1354,0,0,0,0,0,0,0,1,0,0,0,0,0,0
EF205440.1.1425,0,0,0,0,0,0,0,0,1,1,0,0,1,0
AB198561.1.1357,0,0,0,0,0,0,0,0,1,0,0,0,0,0
KM356669.1.1449,0,0,0,0,0,0,0,0,1,0,0,0,0,0
KC331384.1.1512,0,0,0,0,0,0,0,0,2,0,0,0,0,0
CU922612.2.1354,0,0,0,0,0,0,0,0,1,0,0,0,0,0
KX139486.1.1357,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AM111053.1.1482,0,0,0,0,0,0,0,0,1,0,0,0,0,1
DQ415853.1.1489,0,0,0,0,0,0,0,0,1,0,0,0,1,0
AF482437.1.1526,0,0,0,0,0,0,0,0,1,0,0,0,1,0
AB240284.1.1490,0,0,0,0,0,0,0,0,1,0,0,0,0,0
KF730281.1.1416,0,0,0,0,0,0,0,0,1,0,9,8,0,0
KC331709.1.1345,0,0,0,0,0,0,0,0,5,0,0,1,2,6
DQ330154.1.1354,0,0,0,0,0,0,0,0,1,0,0,0,0,0
KJ750879.1.1434,0,0,0,0,0,0,0,0,1,0,0,0,1,0
LN562595.1.1370,0,0,0,0,0,0,0,0,1,1,0,0,0,0
HQ681965.1.1478,0,0,0,0,0,0,0,0,1,0,0,0,0,1
KF037930.1.1480,0,0,0,0,0,0,0,0,2,3,0,0,1,0
EU135438.1.1388,0,0,0,0,0,0,0,0,1,0,0,0,11,27
EU133515.1.1390,0,0,0,0,0,0,0,0,1,0,0,0,1,3
EU766290.1.1374,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FR798923.1.1468,0,0,0,0,0,0,0,0,1,0,0,0,0,0
JF227828.1.1308,0,0,0,0,0,0,0,0,1,0,1,0,0,0
AF116561.427.1976,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AY196086.1.1306,0,0,0,0,0,0,0,0,1,1,0,0,0,0
KF515260.1.1482,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CU918617.15.1357,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GQ262993.1.1463,0,0,0,0,0,0,0,0,1,0,0,0,8,0
KC009961.1.1426,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FPLS01002178.12.1490,0,0,0,0,0,0,0,0,1,0,1,0,1,0
DQ906813.1.1419,0,0,0,0,0,0,0,0,1,0,0,0,2,0
EU592393.1.1452,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AF268998.1.1488,0,0,0,0,0,0,0,0,1,0,0,0,0,0
JQ072874.1.1397,0,0,0,0,0,0,0,0,1,0,0,0,0,0
KU243696.1.1518,0,0,0,0,0,0,0,0,1,0,0,0,0,0
EU245903.1.1497,0,0,0,0,0,0,0,0,1,0,0,0,0,0
KY992704.1.1484,0,0,0,0,0,0,0,0,1,0,0,0,1,0
EU861961.1.1476,0,0,0,0,0,0,0,0,1,0,0,0,0,0
HM243924.1.1553,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FR684693.1.1422,0,0,0,0,0,0,0,0,1,0,0,0,0,0
KM221454.1.1503,0,0,0,0,0,0,0,0,1,0,0,0,0,0
HM313839.1.1313,0,0,0,0,0,0,0,0,1,1,0,1,0,0
AY963505.1.1447,0,0,0,0,0,0,0,0,1,0,0,0,1,0
GQ131852.1.1310,0,0,0,0,0,0,0,0,1,0,0,0,0,0
EU246249.1.1466,0,0,0,0,0,0,0,0,1,0,0,0,0,0
JN467560.1.1406,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FJ948107.1.1537,0,0,0,0,0,0,0,0,1,0,0,0,0,0
JF204210.1.1338,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AB533822.1.1523,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GQ262883.1.1453,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GQ348441.1.1353,0,0,0,0,0,0,0,0,1,0,0,0,0,0
LN564821.1.1357,0,0,0,0,0,0,0,0,1,0,0,0,1,0
FR686216.1.1422,0,0,0,0,0,0,0,0,2,0,0,0,0,0
JF228307.1.1342,0,0,0,0,0,0,0,0,1,0,0,0,0,0
JX226826.1.1511,0,0,0,0,0,0,0,0,1,0,0,0,0,0
JN977259.1.1551,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AM709629.1.1445,0,0,0,0,0,0,0,0,1,0,0,0,0,0
KX937490.1.1443,0,0,0,0,0,0,0,0,1,0,0,0,0,0
